sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,r_charge_degree,vr_charge_degree,is_recid
1.0,34,1.0,1,0,0,9,1.0,0.0,1.0,8.0,1
1.0,25,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,31,0.0,0,0,0,8,1.0,1.0,0.0,8.0,1
1.0,43,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,35,1.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,30,0.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,21,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,50,1.0,0,0,0,0,2.0,1.0,2.0,8.0,0
0.0,31,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
0.0,33,1.0,0,0,0,7,6.0,1.0,2.0,8.0,0
1.0,32,0.0,0,0,0,1,1.0,0.0,0.0,2.0,1
0.0,46,1.0,0,0,0,0,1.0,1.0,1.0,8.0,1
1.0,37,0.0,0,0,0,8,1.0,0.0,1.0,8.0,1
1.0,51,1.0,0,0,0,10,304.0,0.0,2.0,8.0,0
0.0,32,1.0,0,0,0,6,1.0,0.0,1.0,8.0,1
0.0,23,0.0,0,0,0,2,1.0,0.0,0.0,8.0,1
1.0,21,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,49,1.0,0,0,0,2,1.0,1.0,2.0,8.0,0
1.0,55,1.0,0,0,0,3,1.0,0.0,0.0,8.0,1
0.0,58,1.0,0,0,0,5,1.0,1.0,2.0,8.0,0
1.0,22,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,31,0.0,0,0,0,7,1.0,0.0,1.0,8.0,1
1.0,22,1.0,0,0,1,0,1.0,1.0,1.0,8.0,1
0.0,37,0.0,0,0,0,1,191.0,0.0,2.0,8.0,0
1.0,21,0.0,0,0,2,1,1.0,0.0,2.0,8.0,0
1.0,28,0.0,0,0,0,5,1.0,1.0,2.0,8.0,0
1.0,25,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,21,0.0,0,0,0,1,1.0,0.0,1.0,5.0,1
1.0,30,0.0,0,2,0,21,1.0,0.0,0.0,8.0,1
1.0,22,0.0,0,0,1,13,1.0,0.0,1.0,8.0,1
1.0,35,0.0,0,1,0,23,1.0,0.0,0.0,8.0,1
1.0,28,0.0,2,1,0,11,1.0,0.0,2.0,8.0,0
1.0,24,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,44,0.0,0,0,0,9,132.0,0.0,2.0,8.0,0
1.0,32,0.0,1,3,0,24,1.0,0.0,0.0,2.0,1
1.0,29,0.0,0,0,0,5,55.0,0.0,1.0,8.0,1
0.0,24,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,29,1.0,0,0,0,3,2.0,0.0,2.0,8.0,0
1.0,57,0.0,0,0,0,19,1.0,0.0,2.0,8.0,0
1.0,28,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,51,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,34,0.0,0,0,0,6,3238.0,0.0,1.0,8.0,1
0.0,25,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,26,0.0,0,0,0,0,1.0,1.0,1.0,8.0,1
1.0,20,0.0,0,0,3,0,1.0,0.0,1.0,8.0,1
1.0,23,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,25,0.0,0,1,0,6,0.0,1.0,2.0,8.0,0
1.0,19,1.0,0,0,0,0,1.0,1.0,1.0,5.0,1
1.0,49,1.0,0,0,0,1,1.0,0.0,0.0,8.0,1
1.0,60,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,57,0.0,0,0,0,27,9.0,1.0,2.0,8.0,0
0.0,27,0.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,66,1.0,0,0,0,1,1.0,1.0,2.0,8.0,0
0.0,25,0.0,0,0,0,4,46.0,1.0,1.0,2.0,1
1.0,21,1.0,0,0,0,0,0.0,0.0,2.0,8.0,0
1.0,45,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,38,0.0,0,0,0,6,205.0,0.0,1.0,2.0,1
1.0,37,0.0,2,3,0,24,1.0,0.0,2.0,8.0,0
1.0,44,1.0,0,0,0,13,1.0,0.0,1.0,8.0,1
1.0,32,0.0,0,0,0,1,30.0,0.0,2.0,8.0,0
1.0,64,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,32,0.0,0,1,1,8,1276.0,1.0,2.0,8.0,0
1.0,30,0.0,0,0,0,1,1.0,0.0,1.0,1.0,1
1.0,61,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,33,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,38,1.0,0,0,0,2,4.0,0.0,2.0,8.0,0
1.0,34,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,31,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
0.0,49,1.0,0,0,0,8,10.0,0.0,2.0,8.0,0
1.0,24,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,23,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,33,0.0,0,0,0,14,79.0,0.0,2.0,8.0,0
1.0,27,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,21,1.0,0,0,0,0,2.0,0.0,0.0,5.0,1
0.0,30,1.0,0,0,0,2,0.0,0.0,1.0,8.0,1
1.0,39,0.0,0,2,0,19,1.0,0.0,2.0,8.0,0
1.0,27,0.0,0,0,1,2,1.0,1.0,1.0,8.0,1
1.0,38,1.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,48,0.0,0,0,0,14,298.0,0.0,0.0,8.0,1
1.0,26,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,22,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,24,0.0,0,1,0,4,27.0,0.0,0.0,8.0,1
0.0,28,0.0,0,0,0,2,0.0,0.0,1.0,8.0,1
0.0,44,1.0,0,0,0,4,0.0,0.0,1.0,8.0,1
1.0,23,1.0,0,0,1,2,0.0,0.0,0.0,8.0,1
0.0,34,1.0,0,0,0,1,1.0,0.0,0.0,8.0,1
1.0,20,1.0,0,1,0,1,1.0,0.0,1.0,8.0,1
0.0,36,0.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,58,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,25,0.0,0,0,0,7,520.0,0.0,0.0,8.0,1
1.0,46,1.0,0,0,0,5,240.0,1.0,2.0,8.0,0
0.0,35,1.0,0,0,0,4,30.0,0.0,2.0,8.0,0
1.0,23,0.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,29,0.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,40,1.0,0,0,0,1,21.0,0.0,2.0,8.0,0
1.0,22,0.0,1,0,0,3,1.0,0.0,2.0,8.0,0
1.0,26,0.0,0,0,0,4,1.0,0.0,2.0,8.0,0
1.0,23,0.0,0,0,0,3,1.0,1.0,0.0,8.0,1
1.0,27,1.0,0,0,0,0,5.0,1.0,1.0,8.0,1
0.0,26,0.0,0,0,0,3,27.0,0.0,2.0,8.0,0
1.0,49,0.0,0,0,0,1,0.0,0.0,2.0,8.0,0
1.0,23,0.0,0,2,1,8,1.0,1.0,2.0,8.0,0
1.0,31,0.0,0,0,0,7,1.0,0.0,2.0,8.0,0
0.0,43,0.0,0,0,0,7,1.0,0.0,2.0,8.0,0
1.0,64,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,47,0.0,0,0,0,6,0.0,0.0,2.0,8.0,0
1.0,53,0.0,0,0,0,18,0.0,0.0,2.0,8.0,0
1.0,34,0.0,0,0,0,7,1.0,0.0,1.0,8.0,1
1.0,27,0.0,0,0,0,10,1.0,0.0,2.0,8.0,0
0.0,52,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,26,0.0,0,0,0,0,3.0,1.0,1.0,8.0,1
1.0,25,0.0,0,0,1,9,1.0,0.0,2.0,8.0,0
1.0,51,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
0.0,29,0.0,0,0,0,1,0.0,1.0,0.0,8.0,1
1.0,39,0.0,0,0,0,1,5806.0,0.0,2.0,8.0,0
1.0,46,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,28,1.0,0,0,0,6,2.0,0.0,2.0,8.0,0
1.0,57,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,36,1.0,0,0,0,7,46.0,1.0,2.0,8.0,0
1.0,34,0.0,0,0,0,27,1.0,0.0,0.0,8.0,1
1.0,27,0.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,25,0.0,0,0,1,7,1.0,1.0,1.0,8.0,1
1.0,31,1.0,0,0,0,1,1.0,0.0,1.0,5.0,1
1.0,20,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,37,0.0,0,0,0,8,1.0,0.0,2.0,8.0,0
1.0,51,0.0,0,0,0,0,0.0,0.0,1.0,5.0,1
0.0,21,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,31,0.0,0,0,0,1,64.0,0.0,2.0,8.0,0
1.0,23,1.0,0,0,1,0,-1.0,2.0,2.0,8.0,-1
1.0,28,0.0,0,1,0,8,1.0,0.0,1.0,8.0,1
1.0,56,1.0,0,0,0,4,0.0,0.0,2.0,8.0,0
1.0,45,0.0,0,0,0,15,1.0,0.0,0.0,8.0,1
1.0,26,1.0,0,0,0,7,1.0,0.0,1.0,6.0,1
1.0,24,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,30,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,33,1.0,0,0,0,7,1.0,0.0,1.0,5.0,1
1.0,23,1.0,0,0,3,0,2.0,1.0,2.0,8.0,0
1.0,31,0.0,0,0,0,0,0.0,1.0,2.0,8.0,0
0.0,29,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,32,1.0,0,0,0,0,0.0,0.0,2.0,8.0,0
1.0,30,1.0,0,0,0,1,1.0,1.0,1.0,8.0,1
1.0,36,1.0,0,0,0,9,125.0,0.0,2.0,8.0,0
1.0,30,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,66,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
0.0,40,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,59,0.0,0,0,0,4,1.0,1.0,2.0,8.0,0
1.0,25,0.0,0,0,0,5,120.0,0.0,2.0,8.0,0
1.0,50,1.0,0,0,0,1,22.0,0.0,2.0,8.0,0
1.0,27,0.0,0,0,0,3,282.0,1.0,2.0,8.0,0
1.0,22,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,58,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,49,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,29,1.0,0,0,0,2,2.0,0.0,2.0,8.0,0
1.0,37,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,31,1.0,0,0,0,1,0.0,0.0,2.0,8.0,0
0.0,44,1.0,0,0,0,11,1.0,0.0,1.0,8.0,1
1.0,24,0.0,0,0,0,2,453.0,0.0,2.0,8.0,0
1.0,26,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,27,0.0,0,0,0,0,1.0,0.0,0.0,1.0,1
0.0,35,0.0,1,0,0,13,0.0,0.0,2.0,8.0,0
0.0,34,0.0,0,0,0,5,53.0,0.0,0.0,8.0,1
1.0,24,1.0,0,0,0,0,3.0,0.0,2.0,8.0,0
0.0,35,1.0,0,1,0,3,0.0,0.0,2.0,8.0,0
1.0,65,1.0,0,0,0,4,68.0,1.0,2.0,8.0,0
1.0,29,0.0,0,2,1,7,0.0,0.0,0.0,8.0,1
1.0,30,0.0,1,0,0,5,1.0,0.0,1.0,5.0,1
1.0,23,0.0,0,1,1,1,1.0,0.0,1.0,5.0,1
1.0,41,1.0,0,0,0,13,435.0,0.0,2.0,8.0,0
1.0,32,1.0,0,0,0,2,27.0,0.0,0.0,4.0,1
1.0,22,1.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,21,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,43,1.0,0,0,0,0,2.0,1.0,2.0,8.0,0
1.0,29,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,43,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,25,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,47,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,49,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,21,0.0,0,0,0,0,2.0,0.0,2.0,8.0,0
0.0,25,0.0,0,0,0,1,1554.0,1.0,2.0,8.0,0
1.0,54,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,34,0.0,0,0,1,3,1.0,0.0,0.0,0.0,1
0.0,28,0.0,0,0,0,2,1.0,1.0,2.0,8.0,0
0.0,53,1.0,0,0,0,4,1.0,0.0,1.0,8.0,1
1.0,54,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,28,1.0,0,0,0,1,38.0,0.0,2.0,8.0,0
1.0,77,1.0,0,0,0,5,46.0,0.0,2.0,8.0,0
1.0,34,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
0.0,60,1.0,0,0,0,0,1.0,0.0,1.0,8.0,1
0.0,26,1.0,0,0,0,2,23.0,1.0,2.0,8.0,0
1.0,22,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,36,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,22,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,51,0.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,29,0.0,0,0,0,0,1.0,0.0,1.0,8.0,1
1.0,26,0.0,0,0,0,1,608.0,1.0,2.0,8.0,0
0.0,28,0.0,0,0,0,1,43.0,0.0,2.0,8.0,0
1.0,36,1.0,0,0,0,6,131.0,0.0,2.0,8.0,0
1.0,28,0.0,0,0,1,5,1.0,1.0,2.0,8.0,0
1.0,22,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
0.0,25,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,33,1.0,0,0,0,0,1.0,0.0,0.0,8.0,1
1.0,37,0.0,0,0,0,1,0.0,0.0,2.0,8.0,0
1.0,43,1.0,0,0,0,4,0.0,1.0,2.0,8.0,0
1.0,32,1.0,0,0,0,5,1.0,0.0,1.0,8.0,1
1.0,31,1.0,0,0,0,5,130.0,1.0,2.0,8.0,0
0.0,35,0.0,0,0,0,0,1.0,0.0,1.0,8.0,1
1.0,23,0.0,0,0,0,1,1.0,0.0,0.0,8.0,1
1.0,25,0.0,0,0,0,4,0.0,0.0,1.0,8.0,1
1.0,69,1.0,0,0,0,6,1.0,0.0,1.0,8.0,1
1.0,22,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,25,0.0,1,0,0,4,1.0,0.0,2.0,8.0,0
1.0,29,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,21,0.0,0,0,0,3,38.0,0.0,1.0,1.0,1
1.0,47,0.0,0,0,0,23,1.0,0.0,0.0,8.0,1
1.0,35,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,29,0.0,0,1,0,13,0.0,0.0,0.0,5.0,1
1.0,36,1.0,0,0,0,14,38.0,0.0,1.0,8.0,1
1.0,26,0.0,0,0,0,9,1.0,0.0,0.0,1.0,1
1.0,31,1.0,0,0,0,8,0.0,0.0,2.0,8.0,0
1.0,32,0.0,0,0,0,8,0.0,0.0,1.0,8.0,1
1.0,33,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
0.0,27,1.0,0,0,0,3,121.0,0.0,0.0,8.0,1
0.0,32,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,68,1.0,0,0,0,0,2.0,0.0,2.0,8.0,0
1.0,28,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,48,1.0,0,0,0,1,1.0,1.0,1.0,8.0,1
1.0,23,1.0,0,0,0,2,232.0,0.0,1.0,8.0,1
1.0,44,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,42,0.0,0,0,0,7,1.0,1.0,2.0,8.0,0
1.0,39,0.0,0,0,0,5,1.0,0.0,2.0,8.0,0
1.0,55,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,27,0.0,0,0,0,5,1.0,0.0,0.0,8.0,1
0.0,31,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,30,0.0,0,1,0,6,0.0,0.0,2.0,8.0,0
0.0,23,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,52,0.0,0,0,0,2,30.0,0.0,2.0,8.0,0
1.0,25,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,32,1.0,0,0,2,6,0.0,1.0,2.0,8.0,0
1.0,36,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,52,1.0,0,0,0,2,1.0,1.0,2.0,8.0,0
1.0,21,0.0,0,0,0,3,0.0,0.0,1.0,8.0,1
1.0,39,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,39,1.0,0,0,0,2,1.0,1.0,2.0,8.0,0
0.0,26,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,28,0.0,0,0,0,8,1.0,0.0,0.0,8.0,1
1.0,67,1.0,0,0,0,2,5.0,1.0,1.0,8.0,1
1.0,51,1.0,0,0,0,2,23.0,0.0,2.0,8.0,0
1.0,29,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,37,1.0,0,0,0,3,1.0,1.0,2.0,8.0,0
1.0,23,0.0,0,0,0,2,1.0,1.0,1.0,8.0,1
0.0,49,0.0,0,0,0,14,1.0,1.0,0.0,8.0,1
1.0,32,1.0,0,0,0,9,0.0,1.0,1.0,8.0,1
1.0,41,1.0,0,0,0,9,1.0,1.0,2.0,8.0,0
1.0,25,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,27,0.0,0,0,0,4,57.0,0.0,2.0,8.0,0
0.0,57,1.0,0,0,0,3,475.0,0.0,2.0,8.0,0
1.0,58,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,35,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,44,0.0,2,0,0,19,17.0,1.0,1.0,5.0,1
0.0,27,0.0,0,0,0,1,380.0,0.0,2.0,8.0,0
0.0,59,0.0,0,0,0,2,381.0,0.0,2.0,8.0,0
1.0,31,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,28,0.0,0,0,0,1,1.0,0.0,1.0,8.0,1
0.0,39,0.0,0,0,0,0,1.0,0.0,1.0,8.0,1
1.0,54,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,43,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,46,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,31,0.0,0,0,0,5,0.0,1.0,2.0,8.0,0
1.0,30,0.0,4,1,0,11,0.0,0.0,2.0,8.0,0
1.0,27,1.0,0,1,3,4,1.0,1.0,1.0,8.0,1
1.0,60,0.0,0,0,0,15,1.0,0.0,2.0,8.0,0
1.0,53,1.0,0,0,0,3,180.0,0.0,2.0,8.0,0
1.0,28,0.0,0,0,0,0,1.0,1.0,1.0,8.0,1
1.0,46,1.0,0,0,0,1,23.0,0.0,2.0,8.0,0
1.0,23,0.0,0,0,0,4,1.0,0.0,2.0,8.0,0
1.0,24,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,43,1.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,69,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,44,0.0,0,0,0,10,7.0,1.0,0.0,8.0,1
1.0,51,0.0,0,0,0,4,45.0,0.0,2.0,8.0,0
1.0,25,0.0,0,0,0,1,1349.0,1.0,2.0,8.0,0
1.0,31,0.0,0,0,0,1,40.0,0.0,1.0,8.0,1
1.0,23,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,29,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,23,0.0,0,0,1,4,1.0,0.0,2.0,8.0,0
0.0,24,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,26,0.0,2,1,0,8,85.0,1.0,0.0,2.0,1
1.0,36,1.0,0,0,0,5,1.0,1.0,1.0,8.0,1
1.0,59,0.0,0,0,0,13,96.0,1.0,2.0,8.0,0
1.0,27,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,41,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,24,0.0,0,0,0,0,1.0,0.0,1.0,8.0,1
1.0,66,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,36,1.0,0,0,1,3,0.0,0.0,2.0,8.0,0
1.0,35,0.0,0,0,0,0,2892.0,1.0,2.0,8.0,0
1.0,23,1.0,0,0,0,1,0.0,0.0,1.0,8.0,1
1.0,23,1.0,0,0,0,1,69.0,0.0,2.0,8.0,0
0.0,24,0.0,0,0,0,1,13.0,1.0,2.0,8.0,0
0.0,22,0.0,0,0,0,0,1.0,1.0,1.0,5.0,1
1.0,56,0.0,0,0,0,4,1.0,0.0,2.0,8.0,0
1.0,29,0.0,0,0,0,0,0.0,0.0,2.0,8.0,0
1.0,29,1.0,0,0,0,10,94.0,0.0,0.0,8.0,1
0.0,58,0.0,0,0,0,3,1.0,1.0,2.0,8.0,0
1.0,38,1.0,0,0,0,2,7.0,0.0,2.0,8.0,0
1.0,43,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,24,1.0,0,1,2,3,0.0,1.0,2.0,8.0,0
1.0,22,0.0,0,0,0,0,1.0,0.0,1.0,5.0,1
1.0,39,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,46,1.0,0,0,0,10,1.0,0.0,1.0,8.0,1
1.0,38,1.0,0,0,0,1,27.0,0.0,1.0,8.0,1
1.0,26,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,23,1.0,0,0,0,0,0.0,1.0,0.0,1.0,1
1.0,52,0.0,0,0,0,17,1.0,0.0,2.0,8.0,0
1.0,53,1.0,0,0,0,3,21.0,0.0,2.0,8.0,0
1.0,25,0.0,0,0,0,0,0.0,0.0,2.0,8.0,0
1.0,52,1.0,0,0,0,4,26.0,0.0,2.0,8.0,0
1.0,31,0.0,0,0,0,19,1.0,0.0,1.0,8.0,1
0.0,25,0.0,0,0,0,1,1.0,1.0,1.0,8.0,1
1.0,26,0.0,0,0,0,6,1.0,0.0,2.0,8.0,0
1.0,25,0.0,0,0,1,2,1.0,0.0,2.0,8.0,0
1.0,24,0.0,0,0,0,1,153.0,0.0,2.0,8.0,0
1.0,37,1.0,0,0,0,11,0.0,0.0,1.0,8.0,1
1.0,36,0.0,0,0,0,0,3.0,0.0,2.0,8.0,0
1.0,26,0.0,0,0,0,1,1.0,0.0,1.0,8.0,1
1.0,35,0.0,0,0,0,7,24.0,0.0,1.0,5.0,1
1.0,22,0.0,0,0,0,2,1.0,0.0,1.0,2.0,1
0.0,61,1.0,0,0,0,2,20.0,1.0,2.0,8.0,0
1.0,25,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,24,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,24,0.0,0,0,0,2,1.0,1.0,1.0,2.0,1
1.0,21,0.0,0,0,1,0,1.0,0.0,0.0,8.0,1
1.0,50,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,32,1.0,2,0,1,15,1.0,0.0,1.0,8.0,1
1.0,33,0.0,0,0,0,2,1.0,1.0,1.0,8.0,1
1.0,33,0.0,0,0,0,10,0.0,0.0,1.0,8.0,1
0.0,23,0.0,0,0,0,4,20.0,1.0,0.0,8.0,1
1.0,25,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,42,1.0,0,0,0,0,3.0,1.0,2.0,8.0,0
1.0,29,1.0,0,0,0,0,3.0,1.0,2.0,8.0,0
1.0,50,1.0,0,0,0,8,1.0,0.0,2.0,8.0,0
1.0,22,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,32,1.0,0,0,0,5,15.0,0.0,1.0,8.0,1
1.0,33,0.0,0,0,0,14,1.0,0.0,1.0,8.0,1
1.0,37,0.0,0,1,0,13,1.0,0.0,1.0,8.0,1
1.0,27,0.0,0,0,0,9,1.0,0.0,0.0,8.0,1
1.0,27,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,28,1.0,0,0,0,3,0.0,0.0,2.0,8.0,0
1.0,26,0.0,0,0,0,7,2.0,0.0,2.0,8.0,0
0.0,52,0.0,0,0,0,21,207.0,0.0,1.0,8.0,1
1.0,58,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,27,0.0,0,0,0,4,1.0,0.0,2.0,8.0,0
1.0,36,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,33,1.0,1,0,0,1,1.0,1.0,2.0,8.0,0
1.0,28,0.0,0,0,0,5,1.0,0.0,1.0,8.0,1
1.0,28,1.0,0,0,0,1,1.0,0.0,1.0,8.0,1
0.0,31,1.0,0,0,0,0,5.0,1.0,2.0,8.0,0
1.0,30,1.0,0,1,0,11,69.0,0.0,0.0,8.0,1
1.0,24,0.0,0,0,0,3,1.0,1.0,2.0,8.0,0
1.0,26,0.0,0,0,0,6,0.0,0.0,1.0,8.0,1
1.0,43,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,31,0.0,0,0,1,2,44.0,0.0,1.0,8.0,1
1.0,59,0.0,0,0,0,2,391.0,0.0,2.0,8.0,0
1.0,40,0.0,0,0,0,4,1.0,1.0,2.0,8.0,0
1.0,22,0.0,0,0,0,3,1.0,0.0,0.0,8.0,1
1.0,23,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,42,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,34,0.0,0,0,0,0,1774.0,1.0,1.0,5.0,1
1.0,43,1.0,0,0,0,3,1936.0,1.0,2.0,8.0,0
1.0,30,0.0,0,3,0,18,1.0,1.0,2.0,8.0,0
1.0,29,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,38,1.0,0,0,0,2,0.0,0.0,1.0,8.0,1
1.0,21,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,26,1.0,0,0,1,3,4.0,1.0,1.0,8.0,1
1.0,19,0.0,4,1,0,5,48.0,0.0,2.0,8.0,0
0.0,47,1.0,0,0,0,0,0.0,1.0,2.0,8.0,0
0.0,35,0.0,0,1,1,16,1.0,0.0,2.0,8.0,0
1.0,51,0.0,0,0,0,5,523.0,1.0,2.0,8.0,0
1.0,25,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,23,0.0,0,0,0,0,1.0,0.0,1.0,8.0,1
1.0,34,0.0,0,0,0,7,1.0,0.0,1.0,8.0,1
1.0,35,0.0,0,0,0,1,1320.0,1.0,2.0,8.0,0
1.0,22,1.0,0,0,0,0,0.0,0.0,2.0,8.0,0
1.0,29,0.0,0,0,0,10,1.0,1.0,0.0,8.0,1
1.0,40,0.0,0,0,0,0,3.0,0.0,2.0,8.0,0
1.0,36,0.0,0,0,0,2,0.0,0.0,2.0,8.0,0
